"","Code","sum_increment_all","sum_ly_all","ICER","ICER_rank","Country","NCD_region","World_bank","iso3","q30diff","ICER2","ICER_rank2"
"1594",2.4,81035162.9516644,455429.130352178,177.931444325928,5,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.600203535874639,0.00740670486752333,12
"1595",2.5,33199.5227776987,37540.6784153072,0.884361289650045,1,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.644174054477565,19.4031118697369,1
"1596",2.6,219231870.784264,340817.000442199,643.253917791126,8,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.62537304370097,0.00285256446274807,15
"1597",2.7,15452896.7247761,216425.908079464,71.4004014671957,4,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.64195367974938,0.0415426111481167,6
"1598",3.1,64723114.3340125,37729.6256848457,1715.44544000098,11,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.644159158741983,0.00995253651450872,11
"1599",3.2,113582811.650125,494459.438578792,229.71107999595,6,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.642699708526129,0.00565842400966327,13
"1600",3.3,33707892.3953866,13747.3469199268,2451.95619138169,12,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.642395961365922,0.019057731460358,8
"1601",3.4,114685042.538123,21100.5564315799,5435.16674121832,15,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.638421693295824,0.00556673895014341,14
"1602",3.5,17608574.0253865,20062.5039614287,877.685759426639,10,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.641747733761257,0.0364451847626073,7
"1603",4.1,52249080.3091183,20710.9628767553,2522.77407960397,13,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.645463234982721,0.0123535807934609,10
"1604",4.2,3101148.83233502,9467.57504756213,327.554713509618,7,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.644352701693854,0.207778709288417,5
"1605",4.3,290362.216894415,6370.68935306149,45.5778332300694,3,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.649578862111413,2.23713287857841,2
"1606",4.4,1597257.49925004,1950.79453374047,818.772798274885,9,"Sudan","Sub-Saharan Africa","LMIC","SDN",0.64809079092164,0.405752229196569,4
"1607",1.2,49188.4062307968,461.819786522525,106.509958356662,2,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04080905425959,41.4896356813009,3
"1608",2.14,962577.978464865,219.676622470487,4381.7952390186,13,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04417050277858,2.12364145919758,8
"1609",2.3,37853848.8515051,1729.32060597585,21889.4337583772,16,"Suriname","Latin America and Caribbean","UMIC","SUR",2.06206209030143,0.0544743045387693,16
"1610",2.4,2567448.97302642,6985.46445331933,367.541627358282,5,"Suriname","Latin America and Caribbean","UMIC","SUR",1.98129904145075,0.771699481573441,12
"1611",2.5,1504.15578464009,388.225263404046,3.87444076011776,1,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04378469816391,1358.75865986378,1
"1612",2.6,6364883.84411585,4234.67166812593,1503.04069428189,9,"Suriname","Latin America and Caribbean","UMIC","SUR",2.0264839134775,0.31838505825223,15
"1613",2.7,445263.513241368,2824.53504364007,157.641348527063,3,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04491825064505,4.59260233509532,6
"1614",3.1,1584561.32599318,391.566002044217,4046.72856611858,12,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04377130671105,1.28980259279649,11
"1615",3.2,2933915.24240671,7247.59315482424,404.812353526466,6,"Suriname","Latin America and Caribbean","UMIC","SUR",2.05568906647357,0.700664094436237,13
"1616",3.3,998582.978392698,889.274575456071,1122.91861923587,8,"Suriname","Latin America and Caribbean","UMIC","SUR",2.03904719793521,2.04194067198825,9
"1617",3.4,3364104.59220803,326.935995036061,10289.7956887157,15,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04359986350704,0.607472154177501,14
"1618",3.5,599673.695936873,296.197843434266,2024.57144516636,10,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04243511288958,3.4059107923663,7
"1619",4.1,1193800.90731446,210.823113843931,5662.57126909822,14,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04447025340841,1.71257220603692,10
