"","Code","sum_increment_all","sum_ly_all","ICER","ICER_rank","Country","NCD_region","World_bank","iso3","q30diff","ICER2","ICER_rank2"
"42",4.2,3331040.71456709,681.950768470677,4884.57652454471,13,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",0.0145835715352216,0.00437808264289464,13
"43",4.3,849448.814625311,4236.9308599607,200.486824709051,3,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",0.236047840388478,0.277883536152321,3
"44",4.4,3940456.19130126,2997.62415384523,1314.52643462544,7,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",0.217126766256739,0.055101936353475,7
"45",1.2,226983.323569167,4331.84498245433,52.3987641498111,2,"Angola","Sub-Saharan Africa","UMIC","AGO",0.382886014617507,1.68684645460675,2
"46",2.14,32647878.7281258,6801.69476969769,4799.96233785377,12,"Angola","Sub-Saharan Africa","UMIC","AGO",0.271761848208184,0.00832402774070781,14
"47",2.3,389897438.681525,34013.6952134702,11462.954443336,15,"Angola","Sub-Saharan Africa","UMIC","AGO",1.76982932121208,0.00453921761373178,15
"48",2.4,67805568.8547774,112737.592912246,601.445951640608,7,"Angola","Sub-Saharan Africa","UMIC","AGO",16.2394614319971,0.239500408392384,7
"49",2.5,29682.0620119795,6115.86176453857,4.85329184254689,1,"Angola","Sub-Saharan Africa","UMIC","AGO",0.889321661012288,29.9615862487372,1
"50",2.6,59908955.1191063,62052.5527266145,965.455126125878,8,"Angola","Sub-Saharan Africa","UMIC","AGO",8.94463561940922,0.14930381612609,8
"51",2.7,7675254.06009084,66615.0366670635,115.218041512926,3,"Angola","Sub-Saharan Africa","UMIC","AGO",8.03820183083647,1.04728804648081,3
"52",3.1,14664131.0156381,24677.8801165188,594.221665167353,6,"Angola","Sub-Saharan Africa","UMIC","AGO",3.58934747047752,0.244770553853465,6
"53",3.2,39622846.818939,180077.588031774,220.032083126011,5,"Angola","Sub-Saharan Africa","UMIC","AGO",22.7518083659799,0.574209331044454,4
"54",3.3,32122712.5238501,31554.7123762106,1018.00048566019,9,"Angola","Sub-Saharan Africa","UMIC","AGO",3.43399440079579,0.106902379375532,9
"55",3.4,112926267.262349,57028.3589132751,1980.17739619827,10,"Angola","Sub-Saharan Africa","UMIC","AGO",3.48944754093937,0.0309002291985151,11
"56",4.1,11875095.1328693,2276.32536683118,5216.78284919362,13,"Angola","Sub-Saharan Africa","UMIC","AGO",0.338154984470717,0.0284759810921204,12
"57",4.2,1968453.6322991,348.221490523487,5652.87808440511,14,"Angola","Sub-Saharan Africa","UMIC","AGO",0.0249802073584325,0.0126902696352854,13
"58",4.3,234663.012928749,1256.74592966936,186.722715696789,4,"Angola","Sub-Saharan Africa","UMIC","AGO",0.113151075278132,0.482185385186749,5
"59",4.4,1278298.2365871,497.657134141517,2568.63239545883,11,"Angola","Sub-Saharan Africa","UMIC","AGO",0.0640077334356243,0.0500726134196328,10
"60",1.2,5329220.70457423,18826.7895672254,283.065824130291,2,"Argentina","Latin America and Caribbean","UMIC","ARG",0.716713120536512,0.134487415753177,2
"61",2.14,200357278.693291,5420.1613323675,36965.1872716077,14,"Argentina","Latin America and Caribbean","UMIC","ARG",0.0271180260026604,0.000135348344614787,15
"62",2.3,4029804947.0896,36351.9257096251,110855.336228381,15,"Argentina","Latin America and Caribbean","UMIC","ARG",0.987157294405898,0.000244964038549518,14
"63",2.4,454674946.521268,221533.642878375,2052.39683062897,7,"Argentina","Latin America and Caribbean","UMIC","ARG",11.8322208089758,0.0260234721519284,7
"64",2.5,312815.475461171,13236.5819924893,23.6326474341085,1,"Argentina","Latin America and Caribbean","UMIC","ARG",0.762483264803692,2.43748575315718,1
"65",2.6,392961262.245817,150171.486858169,2616.75015988189,8,"Argentina","Latin America and Caribbean","UMIC","ARG",8.36891946069933,0.0212970596971061,8
"66",2.7,77210932.9178104,138599.548061429,557.079254570075,3,"Argentina","Latin America and Caribbean","UMIC","ARG",7.13683646623777,0.0924329780322017,3
"67",3.1,105453844.356428,52594.9143451011,2005.01979458495,6,"Argentina","Latin America and Caribbean","UMIC","ARG",3.02992727121787,0.0287322599731584,5
"68",3.2,516254492.480139,290024.985773435,1780.03454117375,5,"Argentina","Latin America and Caribbean","UMIC","ARG",14.8019169796187,0.0286717446438263,6
"69",3.3,183629313.267458,47958.2030219091,3828.94482480024,9,"Argentina","Latin America and Caribbean","UMIC","ARG",2.12934764645614,0.0115959026833299,9
"70",3.4,1124500012.1009,104130.449607028,10798.9547374912,12,"Argentina","Latin America and Caribbean","UMIC","ARG",2.7731381845209,0.00246610774093266,13
"71",4.1,56992889.159383,4659.51725088386,12231.500838112,13,"Argentina","Latin America and Caribbean","UMIC","ARG",0.285533869755993,0.00500999114042956,11
"72",4.2,9473142.47307776,988.763793725055,9580.79425358889,11,"Argentina","Latin America and Caribbean","UMIC","ARG",0.0330699529191623,0.00349091687506502,12
"73",4.3,5403539.47057211,4353.29024996367,1241.25412281371,4,"Argentina","Latin America and Caribbean","UMIC","ARG",0.217129588657454,0.0401828449370917,4
"74",4.4,39877619.1995438,4839.36415694341,8240.2600643988,10,"Argentina","Latin America and Caribbean","UMIC","ARG",0.298261590021818,0.00747942319548581,10
"75",1.2,87097.4238482304,736.684197087949,118.228983589602,3,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.225196559961728,2.58557084712562,3
"76",2.14,2267108.8918047,162.754981601058,13929.5821823863,14,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.00360960568864892,0.00159216246810957,15
"77",2.3,99764550.0738464,2339.27446114515,42647.646409566,15,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.558881420650759,0.00560200412107378,14
"78",2.4,12135780.7523178,35292.2881468168,343.864945844051,4,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",19.6700007915566,1.62082697380635,4
"79",2.5,6961.17368063764,3013.95272143639,2.30964926262018,1,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",1.72485102626549,247.781639332334,1
"80",2.6,38438947.5995328,30244.2900051217,1270.94891607716,8,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",17.1460115275719,0.446058297594501,8
"81",2.7,1486231.93165761,16062.0586825558,92.5306002817519,2,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",9.24816133614475,6.2225559410705,2
"82",3.1,12158875.9744744,10947.5262865954,1110.65053932432,7,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",6.26595036058022,0.515339606533908,7
"83",3.2,16756528.9983438,31856.6399084319,525.998003760236,5,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",18.3851902148593,1.09719561949115,5
"84",3.3,4439767.24116129,604.875368153933,7339.97030613326,12,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.330071205325181,0.074344258920845,12
"85",3.4,10221441.4293504,3633.17253387622,2813.36527072253,9,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.768779512241847,0.0752124362846062,11
"86",4.1,8449666.97880869,1072.23760879919,7880.40534063302,13,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.646067220320268,0.0764606725851527,10
"87",4.2,275703.207712281,41.6291116534303,6622.84629101767,11,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.0104930551723188,0.0380592422532463,13
"88",4.3,152362.943681728,267.226996557403,570.162991181912,6,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.13670927677519,0.897260668977122,6
"89",4.4,883546.264645174,279.028091172037,3166.51366869157,10,"Armenia","Central Asia, Middle East and North Africa","LMIC","ARM",0.119424761078093,0.135165260560581,9
"90",1.2,248133.137372857,2279.45998276258,108.856105941431,3,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.232518418768951,0.937071207944135,3
"91",2.14,7170163.38480421,2349.46531643785,3051.82772209435,11,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.0847912474375527,0.0118255669901821,14
"92",2.3,308771798.291833,19764.788074136,15622.3176860616,15,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",1.0829803531618,0.00350738104695117,15
"93",2.4,41361871.589834,145390.807253654,284.487529652907,5,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",22.9556944933067,0.554996512753278,4
"94",2.5,22781.1997828776,11178.3115624076,2.03798218144949,1,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",1.78431251846547,78.3239045999045,1
"95",2.6,111202576.991218,113239.595623401,982.011427884663,8,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",17.9678722690252,0.161577840686588,8
"96",2.7,5301509.4785563,69906.6096465408,75.8370275051471,2,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",10.0940577648933,1.9039969287468,2
"97",3.1,39395111.0397606,44858.2003784075,878.214255307563,7,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",7.16186860725506,0.181795873097724,7
"98",3.2,42399829.3688301,157901.992589308,268.51991335606,4,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",23.0299112135696,0.543160469190468,5
"99",3.3,14699247.0278291,5291.26283405238,2778.02246624961,10,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.68425440890319,0.0465503034004215,10
"100",3.4,31679653.0494572,25793.2482440351,1228.21494794799,9,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",1.48654749317122,0.046924361540528,9
"101",4.1,27769278.1261056,4093.97446155117,6782.96320284911,14,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.674399897205285,0.0242858274580529,12
"102",4.2,806191.175117657,167.346210334137,4817.50482133984,13,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.0129020966154398,0.0160037681056938,13
"103",4.3,284209.84103934,853.648418697292,332.935474153466,6,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.109776149063543,0.386250344682286,6
"104",4.4,1938529.95405181,554.338350815975,3497.01576879596,12,"Azerbaijan","Central Asia, Middle East and North Africa","UMIC","AZE",0.0871240454022073,0.0449433578367491,11
"105",1.2,1547265.95585183,63557.7593829341,24.3442495593589,2,"Bangladesh","South Asia","LMIC","BGD",0.614896947971257,0.397408697351407,2
"106",2.14,67293611.9472547,20714.4145140799,3248.63692872005,12,"Bangladesh","South Asia","LMIC","BGD",0.17984223333268,0.00267250082331205,13
"107",2.3,1471909875.79185,125216.016755733,11754.9648513672,15,"Bangladesh","South Asia","LMIC","BGD",0.697732172192994,0.000474031857295361,15
"108",2.4,317817720.394156,1232165.31936009,257.934317254775,6,"Bangladesh","South Asia","LMIC","BGD",15.9421228096945,0.0501612143901957,6
"109",2.5,118615.941524366,80965.2678358126,1.46502252996808,1,"Bangladesh","South Asia","LMIC","BGD",1.04888272960242,8.84267929017755,1
"110",2.6,619409154.723391,771282.623209887,803.089731421102,9,"Bangladesh","South Asia","LMIC","BGD",9.94256031767697,0.0160516844832831,8
"111",2.7,21453999.3529118,389150.891375422,55.1302844947479,3,"Bangladesh","South Asia","LMIC","BGD",4.73750299493925,0.220821438325264,3
"112",3.1,191445667.468831,297238.723904141,644.080505239192,8,"Bangladesh","South Asia","LMIC","BGD",3.85163670655335,0.0201186935044138,7
"113",3.2,146909366.726946,858763.92140286,171.070725103306,5,"Bangladesh","South Asia","LMIC","BGD",10.4480137537731,0.0711187719785927,4
"114",3.3,106406003.827525,86964.8893583315,1223.55130458556,11,"Bangladesh","South Asia","LMIC","BGD",0.749197161378232,0.00704092940650806,11
"115",3.4,207911642.713733,335775.020093813,619.199256262852,7,"Bangladesh","South Asia","LMIC","BGD",3.17169180046325,0.0152549985131436,9
"116",4.1,158900009.900022,29944.4894263214,5306.4858658217,14,"Bangladesh","South Asia","LMIC","BGD",0.39722618299818,0.002499849957518,14
"117",4.2,11558351.5420214,3541.57679148309,3263.61737230077,13,"Bangladesh","South Asia","LMIC","BGD",0.0338489339114898,0.00292852607817204,12
"118",4.3,1084342.87869294,7931.3772306891,136.715585093754,4,"Bangladesh","South Asia","LMIC","BGD",0.0751045272737787,0.0692627108542542,5
"119",4.4,4638219.25682815,5654.67931904848,820.244437417299,10,"Bangladesh","South Asia","LMIC","BGD",0.061459231557452,0.0132506093727619,10
"120",1.2,333655.034261508,2968.40915777592,112.401969043748,3,"Belarus","Central and Eastern Europe","UMIC","BLR",0.192194581799832,0.57602781934708,3
"121",2.14,11747009.0755724,1266.86490358898,9272.50336029797,14,"Belarus","Central and Eastern Europe","UMIC","BLR",0.0145906493410576,0.00124207355652755,14
"122",2.3,244692022.459387,6906.82382410268,35427.575495047,15,"Belarus","Central and Eastern Europe","UMIC","BLR",0.0931425591183538,0.000380652209999258,15
"123",2.4,52194535.1333677,162336.562964195,321.520513803657,4,"Belarus","Central and Eastern Europe","UMIC","BLR",22.0368857771806,0.422206764000711,4
"124",2.5,33552.9967460588,12327.0891375878,2.72189130552718,1,"Belarus","Central and Eastern Europe","UMIC","BLR",1.72077662601305,51.2853334394096,1
"125",2.6,176624808.200805,133066.739302207,1327.3400184525,8,"Belarus","Central and Eastern Europe","UMIC","BLR",18.4151395761173,0.104261342241239,8
"126",2.7,4378539.55664118,64998.3368317868,67.3638706783016,2,"Belarus","Central and Eastern Europe","UMIC","BLR",9.33702428106981,2.13245173654029,2
"127",3.1,57045801.9638288,49265.2753496805,1157.93125196039,7,"Belarus","Central and Eastern Europe","UMIC","BLR",6.87705053157066,0.120553139667161,7
"128",3.2,70256950.1328606,131346.03097675,534.899681477982,5,"Belarus","Central and Eastern Europe","UMIC","BLR",18.829557158818,0.268009885473395,5
"129",3.3,18202728.7055464,4223.43652801587,4309.93305683651,10,"Belarus","Central and Eastern Europe","UMIC","BLR",0.516160746391135,0.0283562291533719,10
"130",3.4,54001748.5754576,20012.5437155534,2698.39503378515,9,"Belarus","Central and Eastern Europe","UMIC","BLR",0.806327189236386,0.0149315014885063,12
"131",4.1,33465841.120679,4334.03151846235,7721.64230419631,13,"Belarus","Central and Eastern Europe","UMIC","BLR",0.647632356022458,0.0193520417935133,11
"132",4.2,975287.110384153,167.437731134363,5824.77500009551,12,"Belarus","Central and Eastern Europe","UMIC","BLR",0.00915654605646273,0.00938856461750641,13
"133",4.3,544921.479372734,738.854751501101,737.521790670818,6,"Belarus","Central and Eastern Europe","UMIC","BLR",0.104008763740173,0.190869267733579,6
"134",4.4,6435162.65450431,1489.01274294349,4321.76466252614,11,"Belarus","Central and Eastern Europe","UMIC","BLR",0.235211634906477,0.0365510007337328,9
"135",1.2,6379.45081894886,74.4393770656774,85.6999490111303,2,"Belize","Latin America and Caribbean","UMIC","BLZ",0.401327454952029,62.9094049537881,2
"136",2.14,687067.430321767,130.473787045416,5265.94226994124,12,"Belize","Latin America and Caribbean","UMIC","BLZ",0.0986589893929219,0.143594333014327,15
"137",2.3,11833037.3652129,707.93802631071,16714.792715513,15,"Belize","Latin America and Caribbean","UMIC","BLZ",3.37929844788488,0.28558165951706,14
"138",2.4,1426439.98956516,1759.57510673341,810.672976735443,6,"Belize","Latin America and Caribbean","UMIC","BLZ",13.0364532132152,9.13915293218134,6
"139",2.5,728.013146423186,104.639969705429,6.95731419334896,1,"Belize","Latin America and Caribbean","UMIC","BLZ",0.800859625690612,1100.0620381999,1
"140",2.6,2862233.61483777,1093.40193249983,2617.73235418916,10,"Belize","Latin America and Caribbean","UMIC","BLZ",8.24410225147436,2.88030376302517,9
"141",2.7,220521.149386929,1043.5628750147,211.315632882995,3,"Belize","Latin America and Caribbean","UMIC","BLZ",6.89812803380214,31.2810270261135,3
"142",3.1,766126.21696429,419.330420216541,1827.02274871607,8,"Belize","Latin America and Caribbean","UMIC","BLZ",3.20980370686834,4.18965391836728,8
"143",3.2,1414272.99408266,2687.47043473183,526.246903335247,5,"Belize","Latin America and Caribbean","UMIC","BLZ",18.1885624175479,12.8607153595163,5
"144",3.3,589299.988987044,554.914294839917,1061.96577465543,7,"Belize","Latin America and Caribbean","UMIC","BLZ",3.04184379877149,5.16179171155282,7
"145",3.4,2603791.11755924,1090.10670429142,2388.56536457294,9,"Belize","Latin America and Caribbean","UMIC","BLZ",2.20510646977586,0.846883014119387,11
"146",4.1,577655.745102664,38.3668920038572,15056.0995413595,14,"Belize","Latin America and Caribbean","UMIC","BLZ",0.302474352440998,0.523623897114087,12
"147",4.2,40362.6056293495,6.29301067405686,6413.87846293439,13,"Belize","Latin America and Caribbean","UMIC","BLZ",0.0210076512559083,0.520473119322918,13
"148",4.3,5995.32332851988,16.3051549735523,367.694961393778,4,"Belize","Latin America and Caribbean","UMIC","BLZ",0.10077190248436,16.8084183224925,4
"149",4.4,47760.8336195888,13.3857805001417,3568.02755125733,11,"Belize","Latin America and Caribbean","UMIC","BLZ",0.108367168052308,2.26895470283126,10
"150",1.2,25593.4135959196,2218.13933903708,11.5382352882438,2,"Benin","Sub-Saharan Africa","LIC","BEN",0.384311391523298,15.0160270759884,2
"151",2.14,6842294.96100534,3810.44757068681,1795.66700081168,12,"Benin","Sub-Saharan Africa","LIC","BEN",0.359037086673169,0.0524731963061141,12
"152",2.3,38464843.7740765,13407.3443375557,2868.93830766557,13,"Benin","Sub-Saharan Africa","LIC","BEN",1.43154438857282,0.0372169557474615,14
"153",2.4,12715285.3609591,49423.92997076,257.269815825688,6,"Benin","Sub-Saharan Africa","LIC","BEN",14.1019676132661,1.109056321816,5
"154",2.5,3101.57416171984,3026.9029340753,1.02466918473134,1,"Benin","Sub-Saharan Africa","LIC","BEN",0.88939971804752,286.757521075796,1
"155",2.6,15703806.5108169,27506.6827272759,570.908773933864,8,"Benin","Sub-Saharan Africa","LIC","BEN",8.02040003190827,0.510729677316374,8
"156",2.7,2315776.27306484,27585.4305346865,83.9492524922869,4,"Benin","Sub-Saharan Africa","LIC","BEN",5.99650531981915,2.58941478482419,4
"157",3.1,4192625.25955172,10327.625104538,405.962185605426,7,"Benin","Sub-Saharan Africa","LIC","BEN",3.0350931368869,0.723912333918299,7
"158",3.2,11492682.2453772,51503.2231195252,223.144913061183,5,"Benin","Sub-Saharan Africa","LIC","BEN",11.8800035948499,1.03370156254242,6
"159",3.3,4514968.07905813,6194.97597020362,728.811233614797,11,"Benin","Sub-Saharan Africa","LIC","BEN",1.76130750976167,0.390104089092275,9
"160",3.4,13221697.9076685,22925.4026939824,576.726964588458,9,"Benin","Sub-Saharan Africa","LIC","BEN",3.06150857914391,0.231551847616201,11
"161",4.2,658372.79189808,197.639911956663,3331.1732705206,14,"Benin","Sub-Saharan Africa","LIC","BEN",0.0280994526867617,0.0426801548189003,13
"162",4.3,30714.7571558491,1108.48465743922,27.7087796837939,3,"Benin","Sub-Saharan Africa","LIC","BEN",0.189088816850802,6.15628558908509,3
"163",4.4,244863.67944239,376.179705258251,650.922088617961,10,"Benin","Sub-Saharan Africa","LIC","BEN",0.0954969834137988,0.39000060617919,10
"164",1.2,15578.684887031,466.29937582618,33.4091909504039,2,"Bhutan","South Asia","LMIC","BTN",0.93259654195048,59.8636244787808,2
"165",2.14,408569.417701282,177.282151077803,2304.62804753522,12,"Bhutan","South Asia","LMIC","BTN",0.273994797297358,0.670619937338736,13
"166",2.3,13531576.1694841,975.112242544159,13876.9421396853,15,"Bhutan","South Asia","LMIC","BTN",1.23179868441714,0.0910314267154665,15
"167",2.4,2266923.50748316,5409.68991449614,419.048696563655,6,"Bhutan","South Asia","LMIC","BTN",13.2714487127536,5.85438752959432,6
"168",2.5,1022.16465033824,423.31718168891,2.41465429364361,1,"Bhutan","South Asia","LMIC","BTN",1.02211230007347,999.948784900009,1
"169",2.6,4219213.4697927,4144.20578067289,1018.0994123095,10,"Bhutan","South Asia","LMIC","BTN",9.98545583755653,2.3666628647844,9
"170",2.7,113899.870046843,1957.84769709891,58.1760625280589,3,"Bhutan","South Asia","LMIC","BTN",4.5093094111864,39.5901190170972,3
"171",3.1,1237156.34770066,1542.23977972063,802.181582895476,8,"Bhutan","South Asia","LMIC","BTN",3.72481835700941,3.01079032082907,7
"172",3.2,882117.374553315,4171.99350992686,211.437858772887,4,"Bhutan","South Asia","LMIC","BTN",9.68601436198934,10.9804144452932,4
"173",3.3,749210.392993529,831.523074910844,901.009744165981,9,"Bhutan","South Asia","LMIC","BTN",1.54372334531067,2.06046707273053,11
"174",3.4,1687829.33499106,2562.82723845256,658.581003692692,7,"Bhutan","South Asia","LMIC","BTN",4.73055642817666,2.8027457101886,8
"175",4.1,924304.483110598,154.978065842932,5964.09871347452,14,"Bhutan","South Asia","LMIC","BTN",0.38416734320822,0.415628562046314,14
"176",4.2,62687.9687761607,26.1695090571793,2395.45834196545,13,"Bhutan","South Asia","LMIC","BTN",0.0504811669367393,0.805276800672741,12
"177",4.3,5960.78595722148,18.2037272995212,327.448651539527,5,"Bhutan","South Asia","LMIC","BTN",0.0358732351061629,6.01820554598217,5
"178",4.4,39717.9976585164,37.6977039732545,1053.5919558044,11,"Bhutan","South Asia","LMIC","BTN",0.0858334110384261,2.16107095267985,10
"179",1.2,154948.753619142,2047.89540429662,75.6624353441342,2,"Bolivia","Latin America and Caribbean","LMIC","BOL",0.332427640827328,2.14540377423378,2
"180",2.14,13353643.8526904,4511.66171445902,2959.80609758363,12,"Bolivia","Latin America and Caribbean","LMIC","BOL",0.0474041598036839,0.00354990445504005,15
