"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"138","C3.2_c",9624948.12845696,9985010.47484173,10355595.9692965,10810227.4186711,11274931.1756822,11747896.770185,12225431.9254858,12706517.1129865,"Baseline","Angola","UMIC","Sub-Saharan Africa",88730558.9756058,1926.33853477149,59965.3403816106
"139","C3.2_d",120819.6925138,125482.994640043,130355.518176734,135752.092413953,141334.625561144,147113.918383121,153074.610043218,159222.019426671,"Baseline","Angola","UMIC","Sub-Saharan Africa",1113155.47115868,1926.33853477149,752.370122623126
"140","C3.2_e",11712702.2783233,12097716.1360961,12468082.8915915,13049312.5270654,13621093.9836632,14179826.5951856,14720008.2628694,15238562.6510057,"Baseline","Angola","UMIC","Sub-Saharan Africa",107087305.3258,1926.33853477149,72542.8329325235
"141","C3.3_a",132810.81651486,138146.322407759,143793.76590295,149325.638292971,155182.285581794,161363.199652058,167873.414117238,174733.19563931,"Baseline","Angola","UMIC","Sub-Saharan Africa",1223228.63810894,420.166241192145,3790.11386631316
"142","C3.3_b",15990413.1923512,16597499.2188771,17240678.9610782,17890309.0628083,18577565.6574848,19299268.6093795,20051093.1625342,20831092.5508305,"Baseline","Angola","UMIC","Sub-Saharan Africa",146477920.415344,21.6901375181878,8811159.94181602
"143","C3.5_a",8990162.63346006,9330604.16203558,9684598.96740957,10065751.1343253,10461896.7644267,10873818.7988489,11301758.7745641,11746649.8048382,"Baseline","Angola","UMIC","Sub-Saharan Africa",82455241.0399084,731.314231294748,146982.993607941
"144","C4.1_a",7992739.69699328,8311244.89005468,8652968.70852861,8984523.16487593,9333564.20410792,9703443.5617416,10100792.1026877,10533284.4432485,"Baseline","Angola","UMIC","Sub-Saharan Africa",73612560.7722382,2545.89359694231,37662.3041610746
"145","C4.2_a",487651.177252595,506086.556919157,525311.721402638,545863.580039519,567268.446916652,589520.704962861,612572.992605259,636429.101163727,"Baseline","Angola","UMIC","Sub-Saharan Africa",4470704.28126241,296.188183208801,19681.7968746721
"146","C4.2_b",871736.162341997,897226.701845996,923340.837934421,950689.345573872,978734.308809734,1007484.64240148,1037004.75657277,1067430.15139171,"Baseline","Angola","UMIC","Sub-Saharan Africa",7733646.90687198,296.188183208801,34439.6305156318
"147","C4.3_a",116264.070317326,121243.293611722,126542.083134104,131651.926758864,137071.232556716,142776.320743584,148768.161330308,155089.580274735,"Baseline","Angola","UMIC","Sub-Saharan Africa",1079406.66872736,524.961740894304,2669.83864906166
"148","C4.4_a",638405.732648915,663928.137308664,691256.293533467,717751.24432853,745638.449229677,775166.944182435,806804.812035653,841099.247947189,"Baseline","Angola","UMIC","Sub-Saharan Africa",5880050.86121453,4773.91219017782,1604.12720822774
"149","C1.2_a",537303.773052794,606140.759723234,679690.578321859,759395.277558939,844610.573821019,935589.305602725,1032510.38942961,1135592.67611791,"Adjusted","Angola","UMIC","Sub-Saharan Africa",6530833.33362809,50.8100156189689,155528.600980712
"150","C2.14_a",1368601.34087479,1541462.56722702,1725786.28670579,1924475.71285846,2136539.67394959,2362479.27244474,2602579.17890405,2857055.60666524,"Adjusted","Angola","UMIC","Sub-Saharan Africa",16518979.6396297,28.8909271187722,692930.654930275
"151","C2.14_b",16254489.6317917,18131649.1378931,20103111.7255828,22186522.9969966,24374114.7992464,26669321.5255779,29077099.0798545,31604854.0160433,"Adjusted","Angola","UMIC","Sub-Saharan Africa",188401162.912986,28.8909271187722,7980608.77565516
"152","C2.5_a",15458.5787613991,17446.2980577322,19585.4599471664,21848.5689869849,24280.2640747337,26886.5989330114,29668.8313897154,32631.1163471643,"Adjusted","Angola","UMIC","Sub-Saharan Africa",187805.716497907,1.13171504207505,200776.474449564
"153","C2.7_a",67747.1264091457,76540.9872892324,85841.0597483027,96609.6918187218,108083.391123794,120235.315024762,133002.298178592,146320.013856423,"Adjusted","Angola","UMIC","Sub-Saharan Africa",834379.883448973,19.2170038572119,52412.149641841
"154","C2.7_b",17283.7304785196,19527.2311164521,21899.8770769984,24647.1837775574,27574.3681009603,30674.5819200879,33931.7104146894,37329.3424703289,"Adjusted","Angola","UMIC","Sub-Saharan Africa",212868.025355594,4.90266573473268,52412.149641841
"155","C2.7_c",1139.3405229895,1279.53087877572,1424.51936350997,1603.17746372176,1791.34152551271,1987.58595730386,2189.81450868694,2395.53095373606,"Adjusted","Angola","UMIC","Sub-Saharan Africa",13810.8411742365,4.90266573473268,3414.02686339834
"156","C2.7_d",37929.5432297522,42899.5538928181,48204.2737374185,54252.7683834018,60726.134009463,67618.1312109012,74901.9086364396,82557.2223127459,"Adjusted","Angola","UMIC","Sub-Saharan Africa",469089.53541294,4.90266573473268,115414.607937699
"157","C2.7_e",476.120565954906,538.693851454218,605.862271287418,679.655951030643,758.721814557368,843.271926145006,933.328899365162,1028.99510676848,"Adjusted","Angola","UMIC","Sub-Saharan Africa",5864.6503865632,4.90266573473268,1443.90734352249
"158","C2.7_f",46156.8666629379,52104.4531193852,58316.0521276122,65970.9531080727,74086.9735056942,82618.256995164,91487.798754514,100612.4910533,"Adjusted","Angola","UMIC","Sub-Saharan Africa",571353.845326681,4.90266573473268,140599.929042193
"159","C2.7_g",33286.4332114133,37382.1682621762,41618.0831762416,46837.6736326347,52334.9857611971,58068.3701534136,63976.583749987,69986.6979962967,"Adjusted","Angola","UMIC","Sub-Saharan Africa",403490.99594336,143.233960562437,3414.02686339834
"160","C2.7_h",1108131.57434601,1253333.05244501,1408313.23549795,1585023.19095081,1774145.97576984,1975499.30246183,2188298.6946627,2411952.71403364,"Adjusted","Angola","UMIC","Sub-Saharan Africa",13704697.7401678,143.233960562437,115414.607937699
"161","C2.7_i",13910.1129991006,15738.2244781222,17700.5852259235,19856.5064300181,22166.4572590112,24636.6332824137,27267.6951676253,30062.6337826097,"Adjusted","Angola","UMIC","Sub-Saharan Africa",171338.848624824,143.233960562437,1443.90734352249
"162","C2.7_j",1348497.159912,1522259.02948211,1703734.164748,1927376.12699253,2164489.93577644,2413735.87441361,2672864.20648924,2939446.89590443,"Adjusted","Angola","UMIC","Sub-Saharan Africa",16692403.3937184,143.233960562437,140599.929042193
"163","C2.7_k",18428.06095745,20695.5449711816,23040.6354694992,25930.309184085,28973.7353861012,32147.8560977199,35418.7658889786,38746.0899969355,"Adjusted","Angola","UMIC","Sub-Saharan Africa",223380.997951951,79.2972962785493,3414.02686339834
"164","C2.7_l",613484.661189879,693871.216052194,779671.465131365,877501.767651043,982204.070386584,1093677.45519469,1211487.61966258,1335307.13123864,"Adjusted","Angola","UMIC","Sub-Saharan Africa",7587205.38650698,79.2972962785493,115414.607937699
"165","C2.7_m",6977.99628676494,7895.06684638078,8879.48343683811,9960.99946461606,11119.7843219616,12358.94601102,13678.8159550271,15080.8945203384,"Adjusted","Angola","UMIC","Sub-Saharan Africa",85951.986842947,71.8531937884289,1443.90734352249
"166","C2.7_n",676472.446714662,763639.939942067,854676.786307544,966866.585355766,1085814.52469614,1210848.53659913,1340840.04271674,1474571.02081701,"Adjusted","Angola","UMIC","Sub-Saharan Africa",8373729.88314907,71.8531937884289,140599.929042193
"167","C3.1_a",10528012.4790388,11636484.527779,12814122.7198273,14133744.3189216,15537169.8655817,17026896.1346307,18603594.0515796,20268957.0577834,"Adjusted","Angola","UMIC","Sub-Saharan Africa",120548981.155142,600.494461058972,246651.846625623
"168","C3.2_a",4668856.39766029,5164231.41954519,5685330.32371025,6294786.26416697,6940803.99149723,7621466.12342616,8332706.74301937,9070577.41683892,"Adjusted","Angola","UMIC","Sub-Saharan Africa",53778758.6798644,1926.33853477149,34253.8054721758
"169","C3.2_b",307770.206002932,338388.659766752,369813.177745273,409444.72880698,450902.460027013,493839.46227703,537758.984132965,582084.964061932,"Adjusted","Angola","UMIC","Sub-Saharan Africa",3490002.64282088,1926.33853477149,2232.35660659691
"170","C3.2_c",10245912.5238413,11345347.570097,12514098.5151747,13855927.0825835,15285506.8800796,16800532.039714,18393874.9780703,20060403.6061487,"Adjusted","Angola","UMIC","Sub-Saharan Africa",118501603.195709,1926.33853477149,75420.0715634455
"171","C3.2_d",128614.511385658,142464.627811561,157285.227256373,173581.24901891,190979.513279668,209520.978466593,229200.235359433,250033.329274705,"Adjusted","Angola","UMIC","Sub-Saharan Africa",1481679.6718529,1926.33853477149,943.678241129893
"172","C3.2_e",12468360.489828,13779703.445546,15139172.6243252,16848701.791108,18648592.7635224,20527492.3878524,22466919.2407027,24447614.9004061,"Adjusted","Angola","UMIC","Sub-Saharan Africa",144326557.643291,1926.33853477149,91874.4569670851
"173","C3.3_a",144359.583168326,162359.812914253,181721.821992257,201949.324279073,223646.012912775,246897.421000594,271800.171605785,298482.371635279,"Adjusted","Angola","UMIC","Sub-Saharan Africa",1731216.51950834,420.166241192145,4999.13027838396
"174","C3.3_b",17380883.9047296,19494174.4557972,21760743.9076357,24149969.7737588,26708358.3974671,29440960.3380695,32350027.9586283,35440537.3784331,"Adjusted","Angola","UMIC","Sub-Saharan Africa",206725656.114519,21.6901375181878,11588815.7150289
"175","C3.5_a",9570173.12594135,10569766.4496104,11634618.5313517,12788171.4512988,14018049.7959974,15327523.592964,16718667.0604194,18194245.4846224,"Adjusted","Angola","UMIC","Sub-Saharan Africa",108821215.492206,731.314231294748,183035.860247249
"176","C4.1_a",8508400.32260575,9420471.90139816,10407648.8443381,11432579.3547897,12529743.7510801,13707236.9913469,14979218.5399958,16364217.7593591,"Adjusted","Angola","UMIC","Sub-Saharan Africa",97349517.4649136,2545.89359694231,46985.9289665983
