"","Country","year_id","Region","sum_increment","DALY.ave","ICER"
"776","Solomon Islands",2030,"Oceania",127.273904338869,3787.0251499563,0.033607884632173
"777","Somalia",2023,"Sub-Saharan Africa",9104765.38592249,0,Inf
"778","Somalia",2024,"Sub-Saharan Africa",12533779.3425614,38142.2358858988,328.606308766372
"779","Somalia",2025,"Sub-Saharan Africa",16176911.352109,46355.7888064744,348.972841766197
"780","Somalia",2026,"Sub-Saharan Africa",20036956.014857,54791.5081801824,365.694551589368
"781","Somalia",2027,"Sub-Saharan Africa",24133771.4763221,63579.3825583642,379.584867062336
"782","Somalia",2028,"Sub-Saharan Africa",28480942.4599829,72761.5444201328,391.428503709747
"783","Somalia",2029,"Sub-Saharan Africa",33093491.3712334,82383.4000934626,401.700965651932
"784","Somalia",2030,"Sub-Saharan Africa",37987626.6849039,92489.6566813298,410.722972145837
"785","South Africa",2023,"Sub-Saharan Africa",9483.17826909925,0,Inf
"786","South Africa",2024,"Sub-Saharan Africa",13325.546574419,194525.594220464,0.0685027933101521
"787","South Africa",2025,"Sub-Saharan Africa",17389.7586953997,195429.58426209,0.0889822222211679
"788","South Africa",2026,"Sub-Saharan Africa",21654.9687213534,196080.377680676,0.11043924424003
"789","South Africa",2027,"Sub-Saharan Africa",26152.6628844094,196892.630322322,0.132827027815091
"790","South Africa",2028,"Sub-Saharan Africa",30882.4759567387,197876.658382455,0.156069322219143
"791","South Africa",2029,"Sub-Saharan Africa",35832.5701614944,199033.713489152,0.180032666493194
"792","South Africa",2030,"Sub-Saharan Africa",40991.5823084417,200362.67773939,0.204586915941297
"793","South Sudan",2023,"Sub-Saharan Africa",6885682.53660682,0,Inf
"794","South Sudan",2024,"Sub-Saharan Africa",9483706.93790758,33118.7725363726,286.354421121499
"795","South Sudan",2025,"Sub-Saharan Africa",12229658.9602804,37665.9187520483,324.68765837858
"796","South Sudan",2026,"Sub-Saharan Africa",15120664.8851614,42333.7622796459,357.177441146812
"797","South Sudan",2027,"Sub-Saharan Africa",18168789.6420421,47223.7396975511,384.73847599546
"798","South Sudan",2028,"Sub-Saharan Africa",21384707.4315816,52370.3685388657,408.336011913137
"799","South Sudan",2029,"Sub-Saharan Africa",24783828.3311939,57812.5363060777,428.692977591929
"800","South Sudan",2030,"Sub-Saharan Africa",28383469.1357439,63590.1579229904,446.35003376021
"801","Sri Lanka",2023,"East and South East Asia",125717668.471676,0,Inf
"802","Sri Lanka",2024,"East and South East Asia",175027439.320562,156048.363178139,1121.62303888287
"803","Sri Lanka",2025,"East and South East Asia",226784051.638982,169302.425971557,1339.52038984416
"804","Sri Lanka",2026,"East and South East Asia",280011280.749512,181544.984663598,1542.37959957072
"805","Sri Lanka",2027,"East and South East Asia",335249866.427307,193300.554621616,1734.34508288689
"806","Sri Lanka",2028,"East and South East Asia",392621738.571148,204575.928952965,1919.19812160021
"807","Sri Lanka",2029,"East and South East Asia",452289013.656902,215409.969854005,2099.6661109207
"808","Sri Lanka",2030,"East and South East Asia",514294847.04109,225816.612663111,2277.48898088535
"809","Sudan",2023,"Sub-Saharan Africa",93693746.1910396,0,Inf
"810","Sudan",2024,"Sub-Saharan Africa",129785422.194209,115463.289247387,1124.04057636134
"811","Sudan",2025,"Sub-Saharan Africa",168574583.713365,162685.81619941,1036.19717841128
"812","Sudan",2026,"Sub-Saharan Africa",209767731.762482,210685.431603554,995.644217855561
"813","Sudan",2027,"Sub-Saharan Africa",253824910.881551,260018.040280794,976.181924175124
"814","Sudan",2028,"Sub-Saharan Africa",300966427.438036,310893.864080562,968.068084354495
"815","Sudan",2029,"Sub-Saharan Africa",351448269.337489,363538.910681993,966.741823256767
"816","Sudan",2030,"Sub-Saharan Africa",405545713.99267,418175.550179584,969.797765121634
"817","Suriname",2023,"Latin America and Caribbean",910764.713610411,0,Inf
"818","Suriname",2024,"Latin America and Caribbean",1316092.83901707,7367.16924720567,178.642948852608
"819","Suriname",2025,"Latin America and Caribbean",1743506.39730363,7882.57830514701,221.184786222192
"820","Suriname",2026,"Latin America and Caribbean",2193948.38232088,8383.82934231135,261.688101312905
"821","Suriname",2027,"Latin America and Caribbean",2668123.98318391,8891.69524802487,300.069211636171
"822","Suriname",2028,"Latin America and Caribbean",3167185.43852324,9405.48518087179,336.7381243622
"823","Suriname",2029,"Latin America and Caribbean",3691967.59925975,9924.26910865788,372.014055527666
"824","Suriname",2030,"Latin America and Caribbean",4243297.6575521,10447.9881096744,406.135383483352
"825","Swaziland",2023,"Sub-Saharan Africa",84.5859100169673,0,Inf
"826","Swaziland",2024,"Sub-Saharan Africa",119.628976250186,2750.04571308116,0.0435007227993142
"827","Swaziland",2025,"Sub-Saharan Africa",156.871077757011,2713.6437087423,0.0578082808924523
"828","Swaziland",2026,"Sub-Saharan Africa",196.072315437117,2675.73370690215,0.0732779629495049
"829","Swaziland",2027,"Sub-Saharan Africa",237.237018841311,2643.85502090609,0.0897314780747719
"830","Swaziland",2028,"Sub-Saharan Africa",280.673983119341,2619.03079163905,0.10716711846816
"831","Swaziland",2029,"Sub-Saharan Africa",327.147496130843,2602.98764524628,0.125681540105769
"832","Swaziland",2030,"Sub-Saharan Africa",377.432819834981,2596.53266458823,0.145360320315799
"833","Syria",2023,"Central Asia, Middle East and North Africa",45716012.602145,0,Inf
"834","Syria",2024,"Central Asia, Middle East and North Africa",67014097.0104087,228285.405008389,293.554014142718
