"","Country","year_id","Region","sum_increment","DALY.ave","ICER"
"443","Jordan",2025,"Central Asia, Middle East and North Africa",49051385.5293993,63507.9371379249,772.36622286866
"444","Jordan",2026,"Central Asia, Middle East and North Africa",67613004.7013928,76896.31619047,879.274951662408
"445","Jordan",2027,"Central Asia, Middle East and North Africa",87513638.7668678,90000.0908769157,972.372782229204
"446","Jordan",2028,"Central Asia, Middle East and North Africa",108868962.312588,102971.964614031,1057.26799251292
"447","Jordan",2029,"Central Asia, Middle East and North Africa",131663632.676281,114593.463929582,1148.96284797873
"448","Jordan",2030,"Central Asia, Middle East and North Africa",155869541.663591,124603.535992743,1250.92390373793
"449","Kazakhstan",2023,"Central Asia, Middle East and North Africa",4420.01893697974,0,Inf
"450","Kazakhstan",2024,"Central Asia, Middle East and North Africa",9047.31693852597,5856.16714378932,1.54492122857541
"451","Kazakhstan",2025,"Central Asia, Middle East and North Africa",13913.4265147411,7505.42536447188,1.85378254250618
"452","Kazakhstan",2026,"Central Asia, Middle East and North Africa",19044.9215553067,8943.14228462472,2.12955591549172
"453","Kazakhstan",2027,"Central Asia, Middle East and North Africa",24467.5614658152,10196.516105973,2.39960013905949
"454","Kazakhstan",2028,"Central Asia, Middle East and North Africa",30188.2185938673,11288.3440922474,2.67428228154383
"455","Kazakhstan",2029,"Central Asia, Middle East and North Africa",36180.7602370741,12237.2989067968,2.95659691837539
"456","Kazakhstan",2030,"Central Asia, Middle East and North Africa",42405.6058778046,12397.5926308086,3.42047098502211
"457","Kenya",2023,"Sub-Saharan Africa",15485651.8857241,0,Inf
"458","Kenya",2024,"Sub-Saharan Africa",32084798.7744267,203082.77861139,157.988771838811
"459","Kenya",2025,"Sub-Saharan Africa",49786098.420211,235438.732786968,211.460951351871
"460","Kenya",2026,"Sub-Saharan Africa",68641854.9727426,269093.896518107,255.085142624645
"461","Kenya",2027,"Sub-Saharan Africa",88778275.3586641,304544.071673819,291.512078599086
"462","Kenya",2028,"Sub-Saharan Africa",110271916.672035,342013.692751424,322.419596083778
"463","Kenya",2029,"Sub-Saharan Africa",133159534.629255,381529.398412374,349.015135356175
"464","Kenya",2030,"Sub-Saharan Africa",157470089.5344,423182.138773003,372.109489287467
"465","Kyrgyzstan",2023,"Central Asia, Middle East and North Africa",181.047955749931,0,Inf
"466","Kyrgyzstan",2024,"Central Asia, Middle East and North Africa",378.575092973561,38207.1603476684,0.00990848546525557
"467","Kyrgyzstan",2025,"Central Asia, Middle East and North Africa",589.578709495987,38568.3351067388,0.0152865999495263
"468","Kyrgyzstan",2026,"Central Asia, Middle East and North Africa",814.665637061669,38908.4677625041,0.0209380035737814
